Date,MSFT,MMM,INTC
17/01/2017,59.449032,164.630554,34.246315
18/01/2017,59.420517,165.772934,34.209095
19/01/2017,59.230362,165.949402,34.032276
20/01/2017,59.648685,165.772934,34.376598
23/01/2017,59.857845,165.791519,34.218403
24/01/2017,60.390259,163.43248,35.009415
25/01/2017,60.542374,164.138351,35.176929
26/01/2017,61.103298,164.221954,34.953579
27/01/2017,62.538902,164.8349,35.344429
30/01/2017,61.920921,162.921692,34.823292
31/01/2017,61.464577,162.36441,34.264931
1/02/2017,60.447304,162.689468,33.985744
2/02/2017,60.057503,161.770004,34.134647
3/02/2017,60.542374,162.568771,34.228374
6/02/2017,60.504345,162.624481,33.994061
7/02/2017,60.304691,163.237473,34.069035
8/02/2017,60.219131,164.454117,34.097153
9/02/2017,60.903652,165.485046,33.234882
10/02/2017,60.846611,166.246613,33.122414
13/02/2017,61.531136,168.122696,33.553555
14/02/2017,61.760693,168.661362,33.675392
15/02/2017,61.722424,169.853241,33.787861
16/02/2017,61.712856,171.451752,34.125271
17/02/2017,61.808517,171.021744,34.19088
21/02/2017,61.684166,171.414352,34.228374
22/02/2017,61.559826,173.910278,33.806606
23/02/2017,61.808517,174.985275,33.909706
24/02/2017,61.808517,175.190933,34.237747
27/02/2017,61.435486,174.723557,34.218998
28/02/2017,61.196365,174.200073,33.928448
1/03/2017,62.114594,177.481201,33.675392
2/03/2017,61.225063,177.509262,33.656651
3/03/2017,61.454613,176.967087,33.64727
6/03/2017,61.473736,176.583771,33.337982
7/03/2017,61.598091,176.761398,33.553555
8/03/2017,62.162415,177.154022,33.384842
9/03/2017,61.913727,177.5186,33.572292
10/03/2017,62.105022,178.74321,33.656651
13/03/2017,61.894596,179.032974,32.953705
14/03/2017,61.607651,177.920563,32.97245
15/03/2017,61.932861,178.733841,32.897472
16/03/2017,61.827648,177.901855,32.934963
17/03/2017,62.047638,179.818192,33.056805
20/03/2017,62.105022,180.425827,33.206768
21/03/2017,61.416351,179.60321,32.84124
22/03/2017,62.200676,179.687363,33.150528
23/03/2017,62.047638,179.612534,33.056805
24/03/2017,62.152859,179.023605,32.953705
27/03/2017,62.26762,178.014053,33.169281
28/03/2017,62.449368,178.537521,33.366104
29/03/2017,62.621529,178.247711,33.337982
30/03/2017,62.851093,178.80864,33.506683
31/03/2017,62.99456,178.855362,33.806606
3/04/2017,62.698048,178.285141,33.890961
4/04/2017,62.870228,177.789688,34.003429
5/04/2017,62.707611,177.836426,33.947193
6/04/2017,62.870228,177.509262,33.769119
7/04/2017,62.822403,177.602753,33.769119
10/04/2017,62.678928,177.340988,33.553555
11/04/2017,62.6311,177.677536,33.497318
12/04/2017,62.391968,177.331635,33.394218
13/04/2017,62.124149,176.350098,33.038067
17/04/2017,62.6311,177.948593,33.253628
18/04/2017,62.545021,177.817749,33.525433
19/04/2017,62.210243,177.453171,33.656651
20/04/2017,62.650234,178.696457,33.909706
21/04/2017,63.51107,179.014282,34.04092
24/04/2017,64.591896,181.566284,34.443935
25/04/2017,64.964943,182.407623,34.556404
26/04/2017,64.878853,182.286087,34.61264
27/04/2017,65.299713,183.323715,35.081264
28/04/2017,65.481438,183.061981,33.881588
1/05/2017,66.390121,182.108475,34.031551
2/05/2017,66.284897,183.716324,34.650139
3/05/2017,66.074478,184.744614,34.917343
4/05/2017,65.816223,186.502045,34.794598
5/05/2017,65.99794,186.399216,34.766273
8/05/2017,65.940567,185.698105,34.501888
9/05/2017,66.036217,185.053085,34.341377
10/05/2017,66.294464,183.819183,34.00145
11/05/2017,65.481438,183.921997,33.699299
12/05/2017,65.404922,183.753708,33.548222
15/05/2017,65.452744,184.744614,33.642647
16/05/2017,66.770653,185.006348,33.822052
17/05/2017,64.914047,183.224289,33.085552
18/05/2017,65.135292,183.600464,33.25552
19/05/2017,65.116051,184.127075,33.42548
22/05/2017,65.847145,186.675522,33.774837
23/05/2017,66.068413,185.942032,33.859818
24/05/2017,66.154999,185.716354,34.105312
25/05/2017,66.972672,187.644119,34.237503
26/05/2017,67.299736,188.706757,34.237503
30/05/2017,67.732635,190.371246,34.161976
31/05/2017,67.184303,192.280228,34.095871
1/06/2017,67.43441,192.167389,34.105312
2/06/2017,69.031296,194.377258,34.294167
5/06/2017,69.531525,193.925888,34.313046
6/06/2017,69.762383,193.164215,34.114758
7/06/2017,69.637344,192.788025,34.237503
8/06/2017,69.214073,193.662598,34.445232
9/06/2017,67.646049,194.593552,33.718185
12/06/2017,67.126595,195.026138,33.737064
13/06/2017,67.963501,196.643616,33.878708
14/06/2017,67.597946,197.48996,33.548222
15/06/2017,67.242035,198.693619,33.340496
16/06/2017,67.338226,200.527359,33.246071
19/06/2017,68.17514,200.640213,33.529343
20/06/2017,67.25164,200.640213,32.9156
21/06/2017,67.597946,200.170029,32.651211
22/06/2017,67.588326,199.568176,32.443485
23/06/2017,68.502213,200.207672,32.282963
26/06/2017,67.848068,199.934952,32.169655
27/06/2017,66.578262,197.273651,31.773087
28/06/2017,67.145828,198.063568,32.292408
29/06/2017,65.885651,195.458694,31.669224
30/06/2017,66.308907,195.778458,31.858067
3/07/2017,65.577812,197.320679,31.593683
5/07/2017,66.453201,197.254837,32.424606
6/07/2017,65.962593,195.618576,31.754206
7/07/2017,66.818756,197.094955,31.990261
10/07/2017,67.318993,197.941345,31.773087
11/07/2017,67.328598,197.160812,32.028023
12/07/2017,68.444496,198.703033,32.339615
13/07/2017,69.040909,198.505539,32.330177
14/07/2017,70.012505,199.145035,32.745632
17/07/2017,70.560837,199.060379,32.547352
18/07/2017,70.512741,198.712448,32.604004
19/07/2017,71.051437,199.455368,32.632332
20/07/2017,71.397751,199.784454,32.811729
21/07/2017,70.9841,198.571396,32.79285
24/07/2017,70.801331,197.480545,32.575672
25/07/2017,71.368896,187.503067,32.736195
26/07/2017,71.23423,187.16452,32.811729
27/07/2017,70.378075,188.123749,33.019459
28/07/2017,70.262627,187.8134,33.340496
31/07/2017,69.935555,189.176971,33.491573
1/08/2017,69.820122,191.067108,34.322483
2/08/2017,69.512291,193.164215,34.59631
3/08/2017,69.406471,195.242432,34.713322
4/08/2017,69.916306,195.270645,34.53257
7/08/2017,69.646973,195.073151,34.656246
8/08/2017,70.022141,194.123367,34.637218
9/08/2017,69.714302,194.170364,34.808456
10/08/2017,68.694618,193.935287,34.380367
11/08/2017,69.743149,193.700195,34.123508
14/08/2017,70.791695,195.007324,34.570625
15/08/2017,70.811058,194.828659,34.247177
16/08/2017,71.226906,195.524536,34.066425
17/08/2017,70.018028,193.107742,33.457588
18/08/2017,70.105072,191.396225,33.305382
21/08/2017,69.776245,192.355453,33.219765
22/08/2017,70.753029,193.211227,32.962921
23/08/2017,70.327507,191.683762,32.972424
24/08/2017,70.298492,191.163544,33.019985
25/08/2017,70.424217,191.173019,32.981937
28/08/2017,70.433891,191.485123,32.962921
29/08/2017,70.646645,191.920181,33.039017
30/08/2017,71.57505,192.648453,33.191227
31/08/2017,72.310051,193.244308,33.362457
1/09/2017,71.507362,192.525513,33.381485
5/09/2017,71.188217,190.085358,33.314888
6/09/2017,70.98513,191.097351,34.018856
7/09/2017,71.894203,193.376724,33.809578
8/09/2017,71.546036,194.540024,33.47662
11/09/2017,72.300392,198.200256,34.028381
12/09/2017,72.223022,198.275894,34.332802
13/09/2017,72.73558,198.134048,34.561115
14/09/2017,72.310051,199.968887,34.703808
15/09/2017,72.832283,201.784821,35.198486
18/09/2017,72.687225,202.172592,35.198486
19/09/2017,72.958008,201.983414,35.417294
20/09/2017,72.474472,199.098755,35.265079
21/09/2017,71.768478,199.032562,35.388756
22/09/2017,71.961906,199.33519,35.369728
25/09/2017,70.849724,199.306839,35.350708
26/09/2017,70.849724,199.590561,35.645611
27/09/2017,71.420326,198.124603,35.7122
28/09/2017,71.439667,198.190811,35.988083
29/09/2017,72.039268,198.52182,36.225914
2/10/2017,72.155319,201.226791,37.139168
3/10/2017,71.816841,202.938675,37.462612
4/10/2017,72.232697,204.782974,37.424561
5/10/2017,73.470573,204.641098,37.605301
6/10/2017,73.49958,204.782974,37.700439
9/10/2017,73.780052,204.934296,37.919239
10/10/2017,73.780052,205.000519,37.719463
11/10/2017,73.905769,204.773514,37.386509
12/10/2017,74.582748,205.794968,37.281857
13/10/2017,74.940567,205.917938,37.738487
16/10/2017,75.095306,206.863724,37.824108
17/10/2017,75.037262,205.946289,37.85265
18/10/2017,75.056618,206.438095,38.290249
19/10/2017,75.346748,207.35553,38.138042
20/10/2017,76.21714,209.322769,38.461487
23/10/2017,76.236488,209.540298,38.84201
24/10/2017,76.265511,221.930176,38.956165
25/10/2017,76.043053,224.795929,38.794449
26/10/2017,76.168777,220.312866,39.336693
27/10/2017,81.052635,222.015335,42.23819
30/10/2017,81.130005,218.496979,42.209648
31/10/2017,80.443352,217.71196,43.275116
1/11/2017,80.443352,217.702499,44.435715
2/11/2017,81.284744,219.641357,44.806728
3/11/2017,81.371788,219.631912,44.083733
6/11/2017,81.690926,217.825455,44.68948
7/11/2017,81.497498,217.579544,44.766041
8/11/2017,81.777962,217.371475,44.68948
9/11/2017,81.323418,216.009521,44.306698
10/11/2017,81.11068,215.120499,43.617695
13/11/2017,81.168694,215.848755,43.780376
14/11/2017,81.284744,216.89856,43.885643
15/11/2017,80.652969,215.073196,43.502865
16/11/2017,80.866798,216.983673,43.684689
17/11/2017,80.089226,216.926941,42.708599
20/11/2017,80.215591,218.941467,42.699032
21/11/2017,81.372231,221.400528,43.005249
22/11/2017,80.779327,220.131531,42.727737
24/11/2017,80.925125,219.941437,42.823433
27/11/2017,81.518021,222.4319,42.574623
28/11/2017,82.49968,223.981308,42.804295
29/11/2017,81.002876,226.243652,42.057877
30/11/2017,81.809601,231.120041,42.909554
1/12/2017,81.897079,229.228439,42.756447
4/12/2017,78.806252,227.431854,42.574623
5/12/2017,79.301933,226.481293,41.569828
6/12/2017,80.45858,226.871048,41.579403
7/12/2017,80.176704,228.420456,41.225323
8/12/2017,81.799881,226.357742,41.483704
11/12/2017,82.839882,227.469894,41.780357
12/12/2017,83.180061,224.884369,41.464565
13/12/2017,82.956505,227.289276,41.474133
14/12/2017,82.315025,226.310196,41.397579
15/12/2017,84.414436,226.234161,42.641609
18/12/2017,83.957619,226.633377,44.268425
19/12/2017,83.42305,226.604874,45.014839
20/12/2017,83.121735,225.20755,45.512459
21/12/2017,83.102303,223.173309,44.746895
22/12/2017,83.112022,223.125793,44.68948
26/12/2017,83.005104,223.810211,44.096176
27/12/2017,83.306412,224.523117,44.124878
28/12/2017,83.316124,224.066849,44.230148
29/12/2017,83.141182,223.734192,44.172729
2/01/2018,83.53968,223.990814,44.833023
3/01/2018,83.928474,223.981308,43.311478
4/01/2018,84.667145,226.909073,42.517212
5/01/2018,85.716881,228.677124,42.813862
8/01/2018,85.804337,227.935654,42.813862
9/01/2018,85.746025,229.352005,41.742085
10/01/2018,85.357239,229.218918,40.6703
11/01/2018,85.609947,230.331116,41.541122
12/01/2018,87.087334,232.384293,41.378441
16/01/2018,85.872368,232.640945,41.282745
17/01/2018,87.612183,235.84436,42.478928
18/01/2018,87.573303,233.753143,42.565056
19/01/2018,87.476105,235.910889,42.890423
22/01/2018,89.040962,235.074387,43.780376
23/01/2018,89.322823,234.133331,44.077034
24/01/2018,89.245064,235.445114,43.550709
25/01/2018,89.740768,239.884247,43.349754
26/01/2018,91.422256,245.844299,47.923969
29/01/2018,91.286179,243.353821,47.82827
30/01/2018,90.139259,239.104782,46.689499
31/01/2018,92.345612,238.116196,46.06749
1/02/2018,91.616646,235.68277,45.598583
2/02/2018,89.206184,233.049698,44.163158
5/02/2018,85.532188,219.998459,42.603329
6/02/2018,88.768806,222.080185,43.268108
7/02/2018,87.097038,221.661942,43.547504
8/02/2018,82.626045,211.87114,41.187073
9/02/2018,85.707153,214.076462,42.343212
12/02/2018,86.630493,217.859695,43.191036
13/02/2018,87.310875,219.922424,42.834557
14/02/2018,88.678009,220.530762,43.720924
15/02/2018,90.484581,224.575348,44.241177
16/02/2018,89.840065,226.296463,43.894344
20/02/2018,90.543159,224.766602,44.62656
21/02/2018,89.342033,222.00325,44.260452
22/02/2018,89.576408,225.655838,44.125572
23/02/2018,91.8517,226.631134,45.985004
26/02/2018,93.179771,233.439056,47.31456
27/02/2018,91.988403,230.226303,48.085308
28/02/2018,91.56852,225.187317,47.48798
1/03/2018,90.670113,221.200073,46.090988
2/03/2018,90.865417,220.272629,47.189308
5/03/2018,91.441551,222.605667,47.931164
6/03/2018,91.129082,223.418396,48.856056
7/03/2018,91.656403,225.244705,49.44376
8/03/2018,92.213013,225.980942,48.884968
9/03/2018,94.273476,230.771347,50.281956
12/03/2018,94.498077,229.289291,49.636444
13/03/2018,92.193489,227.157013,49.88694
14/03/2018,91.646629,224.020782,49.964024
15/03/2018,91.968895,225.531525,49.019855
16/03/2018,92.379021,226.822372,49.299244
19/03/2018,90.709175,221.410446,48.971676
20/03/2018,90.943542,222.261429,49.665356
21/03/2018,90.3088,223.87738,49.674988
22/03/2018,87.681946,213.388184,48.971676
23/03/2018,85.133224,205.920502,47.555424
26/03/2018,91.57827,210.586624,50.561356
27/03/2018,87.369469,206.408142,49.318512
28/03/2018,87.291344,207.048767,47.78664
29/03/2018,89.12719,209.898163,50.17598
2/04/2018,86.441757,203.300613,47.131504
3/04/2018,87.603821,206.847992,47.931164
4/04/2018,90.162323,208.024078,48.162388
5/04/2018,90.211143,209.085434,48.538132
6/04/2018,88.111626,202.946823,47.006256
9/04/2018,88.638939,203.482285,47.738472
10/04/2018,90.699394,207.469482,49.395596
11/04/2018,89.703362,204.935669,49.2318
12/04/2018,91.382973,206.934036,50.79258
13/04/2018,90.894714,206.073517,49.964024
16/04/2018,91.959106,208.157944,50.484272
17/04/2018,93.814514,210.443192,51.582596
18/04/2018,94.175827,209.898163,51.65004
19/04/2018,93.853577,209.257523,50.31086
20/04/2018,92.76963,208.20575,49.646084
23/04/2018,93.111412,206.41774,49.2318
24/04/2018,90.933769,192.31424,49.569008
25/04/2018,90.142799,190.124603,49.501564
26/04/2018,92.047012,188.451309,51.110516
27/04/2018,93.570381,187.523819,50.802216
30/04/2018,91.324371,185.869675,49.732792
1/05/2018,92.76963,186.472046,51.380276
2/05/2018,91.314621,185.974838,50.397568
3/05/2018,91.861473,187.103104,50.368664
4/05/2018,92.925873,190.621796,51.143864
7/05/2018,93.960991,191.482361,51.676815
8/05/2018,93.560616,192.897491,51.967514
9/05/2018,94.664101,194.50383,52.655502
10/05/2018,95.611313,196.043304,53.275665
11/05/2018,95.40625,196.167572,52.975277
14/05/2018,95.728493,196.741287,53.198147
15/05/2018,95.035164,193.538132,52.248524
16/05/2018,95.28035,191.434555,52.946205
17/05/2018,94.329018,192.888245,53.110935
18/05/2018,94.505569,191.540451,51.841541
21/05/2018,95.721695,194.236038,52.636127
22/05/2018,95.623627,191.550064,52.762093
23/05/2018,96.761292,191.261261,53.498535
24/05/2018,96.41803,191.973663,53.052799
25/05/2018,96.467072,191.607849,53.721409
29/05/2018,96.123802,188.440536,53.605122
30/05/2018,97.045715,191.270874,53.953964
31/05/2018,96.937828,189.874969,53.488846
1/06/2018,98.850311,192.146957,55.31057
4/06/2018,99.713371,193.562134,55.068314
5/06/2018,100.223366,193.696915,54.777618
6/06/2018,100.517586,196.257706,55.262115
7/06/2018,98.938568,197.422607,54.147762
8/06/2018,99.674141,198.88591,53.343494
11/06/2018,99.105301,197.470749,52.829926
12/06/2018,99.360298,197.278198,53.120625
13/06/2018,98.909149,197.249313,53.324116
14/06/2018,99.468178,196.036301,53.818306
15/06/2018,98.203003,197.326324,53.40163
18/06/2018,98.918961,196.556168,51.570225
19/06/2018,98.918961,191.954422,51.289211
20/06/2018,99.909523,190.693253,51.802784
21/06/2018,99.193573,188.228745,50.572151
22/06/2018,98.477631,189.172195,50.872543
25/06/2018,96.49649,188.498291,49.138031
26/06/2018,97.173225,189.249207,48.130268
27/06/2018,95.662849,187.651108,47.248482
28/06/2018,96.731873,188.661942,47.723289
29/06/2018,96.712257,189.383987,48.169029
2/07/2018,98.085312,188.228745,48.643845
3/07/2018,97.143799,188.527176,47.93647
5/07/2018,97.840126,189.980865,49.176792
6/07/2018,99.213196,190.096405,49.777573
9/07/2018,99.8899,193.05191,50.252384
10/07/2018,100.154709,193.966476,50.543079
11/07/2018,100.01741,190.308182,49.612846
12/07/2018,102.184883,191.887039,50.727192
13/07/2018,103.401009,193.677673,50.601227
16/07/2018,102.891022,193.610245,50.397732
17/07/2018,103.910988,194.53447,50.145794
18/07/2018,103.096977,194.659622,50.116726
19/07/2018,102.390823,194.082016,50.368664
20/07/2018,104.224838,194.418945,50.300835
23/07/2018,105.892128,191.424927,50.688435
24/07/2018,105.588097,193.196304,50.562466
25/07/2018,108.697083,196.758316,50.804718
26/07/2018,107.510376,200.204834,50.543079
27/07/2018,105.607712,199.684952,46.201958
30/07/2018,103.342163,197.470749,46.211647
31/07/2018,104.038513,204.402237,46.608944
1/08/2018,104.23465,199.328766,47.296928
2/08/2018,105.499832,197.865448,47.946159
3/08/2018,105.960777,199.559799,48.091511
6/08/2018,106.049042,198.991806,48.062263
7/08/2018,106.784607,200.792068,48.452221
8/08/2018,107.382874,199.41539,48.705692
9/08/2018,107.559402,197.143417,48.88118
10/08/2018,106.902306,194.428589,47.623558
13/08/2018,106.127502,192.387634,47.233608
14/08/2018,107.45153,193.042282,46.911888
15/08/2018,105.994431,193.879822,46.268459
16/08/2018,105.974731,195.574188,45.985737
17/08/2018,105.915665,197.133774,45.917496
20/08/2018,105.216652,196.970108,45.332561
21/08/2018,104.340416,198.019485,46.424442
22/08/2018,105.403702,196.642807,45.868752
23/08/2018,105.895966,196.497437,45.80051
24/08/2018,106.722969,198.959076,46.463436
27/08/2018,107.904411,201.90535,47.136112
28/08/2018,108.554207,202.97142,47.350594
29/08/2018,110.286972,203.969681,47.52607
30/08/2018,110.218056,203.737076,47.028881
31/08/2018,110.592186,204.415482,47.214108
4/09/2018,109.981766,202.167023,46.755909
5/09/2018,106.811584,205.297424,46.521931
6/09/2018,107.057709,206.179367,46.073483
7/09/2018,106.535919,206.014603,45.283821
10/09/2018,107.687813,206.36348,45.137581
11/09/2018,109.519043,205.248947,43.801979
12/09/2018,109.981766,200.335312,43.801979
13/09/2018,111.163208,202.603149,44.425911
14/09/2018,111.616089,201.469238,44.396664
17/09/2018,110.405121,203.068329,44.279678
18/09/2018,111.458572,205.006668,44.942604
19/09/2018,109.971924,206.547638,44.991352
20/09/2018,111.812996,208.631348,46.014984
21/09/2018,112.492317,209.658646,45.488548
24/09/2018,112.895973,206.925598,45.732265
25/09/2018,112.679375,204.144104,44.757374
26/09/2018,112.21666,204.560852,44.552647
27/09/2018,112.639999,203.630463,44.72813
28/09/2018,112.600616,204.21196,46.10273
1/10/2018,113.821434,205.646317,45.283821
2/10/2018,113.368553,209.057755,46.892395
3/10/2018,113.388237,209.106201,47.535824
4/10/2018,111.045067,207.245438,46.921642
5/10/2018,110.395264,206.615494,45.849255
8/10/2018,109.135078,207.759079,45.849255
9/10/2018,110.523254,203.930893,45.38131
10/10/2018,104.517632,195.915939,43.675243
11/10/2018,104.271507,190.663071,43.119556
12/10/2018,107.87487,192.116821,43.753235
15/10/2018,105.935349,192.804947,43.412018
16/10/2018,109.282745,196.090378,44.786617
17/10/2018,108.997238,196.671875,44.737877
18/10/2018,106.821426,194.200516,43.840977
19/10/2018,106.978958,193.686874,42.895329
22/10/2018,107.933945,195.150299,43.879967
23/10/2018,106.427612,186.611984,43.382774
24/10/2018,100.737038,178.848999,41.354996
25/10/2018,106.624535,179.285126,43.197544
26/10/2018,105.30526,179.246368,44.5429
29/10/2018,102.24337,180.060455,44.260178
30/10/2018,102.125237,183.956482,46.560928
31/10/2018,105.157578,184.392593,45.703022
1/11/2018,104.281342,186.292175,47.00938
2/11/2018,104.517632,186.863968,45.927246
5/11/2018,105.846748,187.290405,46.765656
6/11/2018,106.053505,189.277176,46.353622
7/11/2018,110.227905,195.082443,47.795734
8/11/2018,110.021149,197.776733,48.060616
9/11/2018,107.87487,194.898315,47.197308
12/11/2018,105.216652,190.963516,45.765007
13/11/2018,105.285568,192.252502,46.490967
14/11/2018,103.792503,191.952057,46.196663
15/11/2018,106.076599,198.59082,47.197308
16/11/2018,107.075256,202.554688,47.903652
19/11/2018,103.446434,199.240158,47.089394
20/11/2018,100.569077,194.326508,46.490967
21/11/2018,101.953369,193.87767,46.137794
23/11/2018,101.913811,192.033432,45.657093
26/11/2018,105.275681,195.019302,46.549831
27/11/2018,105.938156,195.829208,47.158066
28/11/2018,109.87352,199.390793,47.933083
29/11/2018,108.953957,199.605469,46.795086
30/11/2018,109.646095,202.884094,48.374546
3/12/2018,110.832626,203.703751,49.178989
4/12/2018,107.302681,197.302628,46.844135
6/12/2018,107.965172,197.770996,47.452374
7/12/2018,103.644188,193.438553,45.362785
10/12/2018,106.38311,193.516617,46.314384
11/12/2018,107.371895,192.67746,46.481159
12/12/2018,107.8564,194.970535,46.922623
13/12/2018,108.222252,197.234344,47.373898
14/12/2018,104.840607,191.350388,46.952053
17/12/2018,101.735832,188.149826,46.186848
18/12/2018,102.803719,189.847672,46.834332
19/12/2018,102.526863,185.3591,44.705498
20/12/2018,100.371323,182.841583,44.676067
21/12/2018,97.128105,179.299515,43.989342
24/12/2018,93.074097,174.293747,42.763058
26/12/2018,99.431976,181.748703,45.313732
27/12/2018,100.045013,186.081161,45.480507
28/12/2018,99.263878,184.783386,45.863106
